0 1 1 -1 1
1 0.882352941176471 0.529411764705882 -1 1
2 1 0.592156862745098 -0.247058823529412 1
3 0.882352941176471 0.780392156862745 -0.16078431372549 1
4 1 0.913725490196078 0.105882352941177 1
5 0.819607843137255 0.67843137254902 -0.623529411764706 1
6 0.772549019607843 0.474509803921569 -0.090196078431373 1
7 0.976470588235294 0.725490196078431 -0.858823529411765 1
8 0.858823529411765 0.654901960784314 0.098039215686275 1
9 0.607843137254902 0.607843137254902 -0.898039215686275 1
10 0.631372549019608 0.505882352941176 -0.043137254901961 1
11 0.968627450980392 0.898039215686274 0.435294117647059 1
12 0.858823529411765 1 -0.905882352941176 1
13 1 1 -0.96078431372549 1
14 0.937254901960784 1 -0.529411764705882 1
15 0.356862745098039 -0.380392156862745 -0.929411764705882 1
16 0.803921568627451 0.803921568627451 0.184313725490196 1
17 1 1 -0.16078431372549 1
18 0.874509803921569 0.215686274509804 -0.882352941176471 1
19 0.874509803921569 0.647058823529412 -0.482352941176471 1
20 0.63921568627451 0.427450980392157 -0.952941176470588 1
21 0.811764705882353 0.882352941176471 -0.898039215686275 1
22 0.749019607843137 1 -1 1
23 0.984313725490196 0.866666666666667 -1 1
24 1 0.882352941176471 0.474509803921569 1
25 0.874509803921569 0.694117647058823 -0.929411764705882 1
26 1 0.788235294117647 -0.576470588235294 1
27 0.992156862745098 0.945098039215686 -0.152941176470588 1
28 0.56078431372549 0.623529411764706 -1 1
29 0.937254901960784 0.772549019607843 -0.176470588235294 1
30 0.003921568627451 0.003921568627451 -1 1
31 0.992156862745098 0.780392156862745 -0.443137254901961 1
32 0.937254901960784 0.780392156862745 -0.254901960784314 1
33 1 0.741176470588235 -0.082352941176471 1
34 0.874509803921569 0.63921568627451 -0.349019607843137 1
35 0.403921568627451 0.388235294117647 0.137254901960784 1
36 0.709803921568627 0.403921568627451 -0.92156862745098 1
37 0.749019607843137 0.372549019607843 -0.654901960784314 1
38 0.733333333333333 0.192156862745098 -0.27843137254902 1
39 1 0.686274509803922 -1 1
40 0.976470588235294 0.647058823529412 -0.780392156862745 1
41 0.427450980392157 -0.058823529411765 -0.725490196078431 1
42 0.529411764705882 0.411764705882353 -0.12156862745098 1
43 0.317647058823529 0.192156862745098 -0.090196078431373 1
44 0.756862745098039 0.607843137254902 0.325490196078431 1
45 0.905882352941176 0.67843137254902 -0.819607843137255 1
46 1 1 -0.16078431372549 1
47 0.96078431372549 0.835294117647059 -0.098039215686275 1
48 0.764705882352941 0.615686274509804 0.207843137254902 1
49 0.811764705882353 0.317647058823529 -0.341176470588235 1
50 -1 -1 1 0
51 -0.050980392156863 0.945098039215686 0.945098039215686 0
52 -1 -0.003921568627451 1 0
53 -0.764705882352941 -0.003921568627451 0.592156862745098 0
54 -0.090196078431373 0.631372549019608 0.890196078431372 0
55 0.325490196078431 0.835294117647059 0.992156862745098 0
56 -0.545098039215686 0.113725490196078 0.458823529411765 0
57 -0.184313725490196 -0.129411764705882 0.098039215686275 0
58 -0.341176470588235 -0.105882352941176 0.364705882352941 0
59 -0.341176470588235 -0.105882352941176 0.364705882352941 0
60 -1 0.168627450980392 0.427450980392157 0
61 -0.701960784313725 0.537254901960784 0.850980392156863 0
62 -0.882352941176471 0.231372549019608 0.819607843137255 0
63 -0.584313725490196 -0.043137254901961 0.435294117647059 0
64 0.113725490196078 0.270588235294118 0.552941176470588 0
65 -0.819607843137255 -0.207843137254902 -0.019607843137255 0
66 0.113725490196078 0.270588235294118 0.552941176470588 0
67 -0.066666666666667 0.419607843137255 0.992156862745098 0
68 -0.733333333333333 -0.482352941176471 -0.027450980392157 0
69 -0.717647058823529 -0.466666666666667 -0.27843137254902 0
70 -0.615686274509804 0.098039215686275 0.811764705882353 0
71 -1 -0.6 -0.2 0
72 -0.717647058823529 -0.466666666666667 -0.27843137254902 0
73 -0.835294117647059 -0.247058823529412 0.482352941176471 0
74 -1 0.6 0.592156862745098 0
75 0.749019607843137 0.898039215686274 1 0
76 -0.874509803921569 -0.592156862745098 0.301960784313726 0
77 -0.654901960784314 -0.082352941176471 1 0
78 -0.325490196078431 -0.098039215686275 0.207843137254902 0
79 -0.003921568627451 0.12156862745098 0.301960784313726 0
80 -0.247058823529412 -0.372549019607843 0.725490196078431 0
81 -0.976470588235294 -0.733333333333333 -0.403921568627451 0
82 -0.098039215686275 0.52156862745098 0.968627450980392 0
83 -0.717647058823529 -0.466666666666667 -0.27843137254902 0
84 -0.882352941176471 -0.96078431372549 -0.16078431372549 0
85 -0.788235294117647 -0.992156862745098 0.215686274509804 0
86 -0.662745098039216 -1 0.207843137254902 0
87 -0.952941176470588 -0.066666666666667 0.129411764705882 0
88 -0.2 -1 1 0
89 -0.772549019607843 -0.435294117647059 -0.364705882352941 0
90 -0.615686274509804 0.098039215686275 0.811764705882353 0
91 -0.992156862745098 -0.615686274509804 0.411764705882353 0
92 -1 0.113725490196078 0.113725490196078 0
93 -1 -0.6 0.2 0
94 -0.92156862745098 0.458823529411765 0.419607843137255 0
95 -0.482352941176471 -0.286274509803922 0.082352941176471 0
96 -0.701960784313725 0.537254901960784 0.850980392156863 0
97 -0.968627450980392 0.090196078431373 0.207843137254902 0
